,ï»¿Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,age_group
819,1,1,1,8014,0,1,123.0,1,34,37,9,90,121.3,1,0,0,1,0,0,0,0,6,6,6,12.83333333,0,0,6,6,6,12.83333333,0,7.6,2.6,0.32,Graduate,17-30
820,1,1,1,9147,1,1,142.0,1,19,19,9,9,127.0,1,0,0,1,0,1,0,0,5,10,5,12.0,0,0,5,8,4,11.6,0,13.9,-0.3,0.79,Graduate,17-30
821,1,1,3,171,1,1,147.0,1,12,19,9,3,151.6,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,17-30
822,1,1,1,9085,1,1,140.0,6,1,19,4,7,131.6,1,0,0,1,0,0,1,0,7,9,6,14.71428571,0,1,7,16,6,13.2,0,12.4,0.5,1.79,Enrolled,17-30
823,1,1,2,9238,1,1,133.1,1,19,19,9,9,106.0,1,0,0,1,0,1,0,0,6,7,6,12.57142857,0,0,6,7,6,13.28571429,0,12.4,0.5,1.79,Graduate,17-30
824,1,18,4,9773,1,1,114.0,1,1,1,9,9,111.6,1,0,0,1,0,1,0,0,6,6,6,12.5,0,0,6,6,6,11.5,0,11.1,0.6,2.02,Graduate,17-30
825,1,17,3,9670,1,1,125.0,1,1,3,4,3,117.3,1,0,0,1,0,0,0,0,6,8,6,14.0,0,0,6,9,5,14.0,0,8.9,1.4,3.51,Graduate,17-30
826,1,17,1,9853,1,1,127.0,1,1,1,5,7,121.4,1,0,0,1,0,0,0,0,7,8,7,11.57142857,0,0,7,9,6,13.16666667,0,11.1,0.6,2.02,Dropout,17-30
827,1,1,3,9070,1,1,132.0,1,1,3,9,7,126.1,1,0,0,1,0,1,0,0,6,6,6,15.83333333,0,0,6,6,6,15.33333333,0,11.1,0.6,2.02,Graduate,17-30
828,1,1,4,9500,1,1,148.0,1,19,19,4,5,137.0,1,0,0,1,0,0,0,0,8,8,8,14.25,0,0,8,8,8,14.25,0,9.4,-0.8,-3.12,Graduate,17-30
829,1,43,1,9670,1,1,139.0,1,3,19,3,5,120.8,0,0,0,1,0,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,17-30
830,1,17,1,9254,1,1,136.0,1,39,3,3,3,128.7,1,0,0,1,0,0,0,0,6,8,6,11.66666667,0,0,6,10,6,11.0,0,13.9,-0.3,0.79,Dropout,17-30
831,1,39,1,9238,1,9,133.1,1,34,34,0,0,118.0,0,0,0,1,0,0,0,0,6,12,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,41-50
832,1,43,1,9130,1,1,120.0,6,1,3,9,2,120.0,0,0,1,1,0,0,1,2,5,9,5,13.2,2,0,5,7,2,12.5,2,10.8,1.4,1.74,Enrolled,17-30
833,2,39,1,9130,1,1,130.0,1,37,37,9,6,160.0,0,0,0,1,1,0,0,1,6,11,2,12.0,1,1,6,12,1,10.0,1,16.2,0.3,-0.92,Dropout,31-40
834,2,39,1,9119,1,1,110.0,1,37,37,90,5,150.0,1,0,0,1,1,0,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,41-50
835,1,1,3,9119,1,1,133.0,1,3,1,3,4,121.8,1,0,0,1,1,0,0,0,5,9,4,12.0,0,0,5,10,2,11.0,0,8.9,1.4,3.51,Enrolled,17-30
836,1,17,3,9119,1,1,138.0,1,3,3,3,4,125.4,1,1,0,1,1,0,0,0,5,10,3,13.33333333,0,0,5,9,4,10.75,0,8.9,1.4,3.51,Dropout,17-30
837,1,51,1,9556,1,1,131.0,1,1,37,152,193,126.6,1,0,0,1,1,0,0,0,7,11,5,12.41428571,0,0,7,13,2,13.5,0,8.9,1.4,3.51,Enrolled,17-30
838,1,44,1,9130,1,39,150.0,1,3,1,2,8,150.0,0,0,0,0,1,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
839,1,1,1,9147,1,1,125.0,1,38,1,3,10,114.5,1,0,0,1,1,0,0,0,5,5,5,13.8,0,0,5,7,5,12.4,0,9.4,-0.8,-3.12,Graduate,17-30
840,1,1,1,9147,1,1,108.0,41,3,3,9,9,107.0,0,0,1,0,0,0,1,0,5,14,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,17-30
841,1,17,1,9147,1,1,116.0,1,3,1,3,4,115.7,0,0,0,0,1,0,0,0,5,10,4,11.5,0,0,5,11,4,14.0,0,8.9,1.4,3.51,Enrolled,17-30
842,1,39,1,9130,1,1,133.1,1,3,34,3,0,120.0,0,0,1,0,1,0,0,0,5,11,0,0.0,4,0,5,6,0,0.0,1,9.4,-0.8,-3.12,Dropout,17-30
843,1,1,3,9500,1,1,147.0,1,37,38,9,5,134.8,1,0,0,1,0,0,0,0,7,7,6,14.01666667,0,0,7,7,6,14.01666667,0,7.6,2.6,0.32,Graduate,17-30
844,1,1,1,9238,1,1,143.0,1,38,34,9,9,133.6,1,0,0,1,0,0,0,0,6,9,5,11.4,0,0,6,8,5,10.8,0,9.4,-0.8,-3.12,Graduate,17-30
845,1,1,1,171,1,1,115.0,1,37,37,9,8,129.0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,17-30
846,2,39,1,9991,0,1,160.0,1,1,1,194,131,128.4,0,0,0,1,0,0,0,0,5,12,5,10.4,0,0,5,11,5,12.0,0,12.4,0.5,1.79,Graduate,31-40
847,1,17,1,9147,1,1,118.0,1,19,19,9,9,122.2,0,0,0,1,0,0,0,0,5,11,3,10.66666667,0,0,5,9,4,10.25,0,11.1,0.6,2.02,Graduate,17-30
848,1,1,1,9085,1,1,122.0,1,1,1,2,5,113.3,1,0,0,1,0,0,0,0,5,9,4,14.25,0,0,5,8,5,12.71428571,0,10.8,1.4,1.74,Enrolled,17-30
849,1,17,6,9500,1,1,143.0,1,1,19,4,4,129.9,0,0,0,1,0,1,0,3,7,7,7,13.91428571,0,5,8,8,8,14.10625,0,11.1,0.6,2.02,Graduate,17-30
850,1,1,6,9500,1,1,133.0,1,3,3,1,1,126.2,1,0,0,1,0,0,0,0,7,9,7,13.76111111,0,0,8,11,7,12.82375,0,15.5,2.8,-4.06,Graduate,17-30
851,1,5,2,9853,1,1,122.0,1,19,19,4,5,112.6,1,0,0,1,0,0,0,0,6,10,5,12.6,0,0,6,9,4,11.25,0,12.7,3.7,-1.7,Enrolled,17-30
852,1,1,1,9238,1,1,164.0,1,19,19,9,9,149.0,1,0,0,1,0,1,0,0,6,7,6,13.85714286,0,0,6,6,6,14.16666667,0,10.8,1.4,1.74,Graduate,17-30
853,2,39,1,9500,1,1,133.1,1,1,19,9,9,120.0,0,0,0,1,1,1,0,0,8,8,7,13.84285714,0,0,8,8,7,13.84285714,0,12.7,3.7,-1.7,Graduate,31-40
854,1,17,4,9119,1,1,127.0,1,19,19,5,5,120.4,1,0,1,0,1,0,0,0,5,12,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,Enrolled,17-30
855,1,1,3,9773,1,1,140.0,1,1,39,4,1,128.1,1,1,0,1,1,0,0,0,6,6,5,11.8,0,0,6,9,0,0.0,0,16.2,0.3,-0.92,Dropout,17-30
856,1,1,1,9238,1,1,127.0,1,1,19,4,3,141.7,1,0,0,1,1,0,0,0,6,6,6,12.66666667,0,0,6,6,6,13.83333333,0,10.8,1.4,1.74,Dropout,17-30
857,1,39,1,9003,1,12,133.1,1,37,1,9,10,130.0,0,0,0,1,1,0,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,17-30
858,1,5,4,9119,1,1,115.0,1,19,37,4,6,113.3,1,0,0,1,1,0,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
859,1,1,1,9773,1,1,108.0,1,34,38,0,3,105.9,0,0,0,1,1,0,0,0,6,11,4,10.75,0,0,6,13,2,10.0,0,7.6,2.6,0.32,Dropout,17-30
860,1,18,2,9119,1,1,136.0,1,1,2,5,4,122.7,1,0,0,1,1,0,0,0,5,7,5,12.6,0,0,5,9,3,13.25,0,13.9,-0.3,0.79,Dropout,17-30
861,1,39,2,9147,1,12,133.1,1,19,38,9,9,120.0,1,0,1,0,1,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,17-30
862,1,44,1,9070,1,39,120.0,1,1,19,5,8,119.8,0,0,0,1,1,0,0,2,7,7,2,12.0,0,5,9,10,7,12.14285714,0,12.4,0.5,1.79,Dropout,17-30
863,1,39,1,9670,1,1,133.1,1,38,19,9,8,122.9,0,0,1,0,1,0,0,0,6,7,3,14.0,0,0,6,9,2,14.5,0,13.9,-0.3,0.79,Dropout,17-30
864,1,44,1,9085,1,39,160.0,1,1,1,5,4,160.0,1,1,0,0,1,0,0,2,6,6,6,14.0,0,1,6,11,6,13.5,0,12.4,0.5,1.79,Dropout,17-30
865,1,1,4,9500,1,1,128.0,1,1,1,4,10,125.2,1,0,0,1,1,1,0,0,7,7,7,14.68285714,0,0,8,9,8,15.05555556,0,12.4,0.5,1.79,Graduate,17-30
866,1,39,1,9119,1,3,130.0,1,1,38,90,90,143.4,0,0,0,1,1,0,0,0,3,3,0,0.0,3,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,17-30
867,1,39,1,9119,1,19,133.1,1,37,38,3,7,96.7,0,0,0,1,1,1,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,12.4,0.5,1.79,Dropout,17-30
868,1,18,1,9254,1,1,137.0,1,19,19,4,5,126.9,0,0,0,1,1,0,0,0,6,7,6,13.85714286,0,0,6,7,5,12.8,0,16.2,0.3,-0.92,Graduate,17-30
869,1,1,1,171,1,1,163.0,1,19,1,9,7,143.1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,17-30
870,1,1,1,9254,1,1,125.0,1,1,1,191,193,114.5,0,0,0,1,1,0,0,0,6,8,6,13.14285714,0,0,6,7,6,12.5,0,8.9,1.4,3.51,Graduate,17-30
871,2,39,1,9119,1,1,120.0,1,34,34,0,0,140.0,1,0,0,1,1,0,0,0,5,14,1,18.0,0,0,5,9,2,13.0,0,9.4,-0.8,-3.12,Dropout,31-40
872,1,42,1,9991,0,1,150.0,1,19,19,5,5,113.7,0,0,0,1,1,0,0,11,15,15,13,11.46153846,0,6,11,15,10,11.58333333,1,16.2,0.3,-0.92,Graduate,17-30
873,1,1,1,9556,1,1,135.0,1,1,1,1,1,131.5,0,0,0,1,1,1,0,0,7,14,5,11.2,0,0,8,11,6,11.58333333,0,16.2,0.3,-0.92,Enrolled,17-30
874,1,1,1,9003,1,1,148.0,1,1,19,194,194,143.5,0,0,1,1,1,0,0,0,6,6,5,15.0,0,0,6,8,4,14.5,0,8.9,1.4,3.51,Graduate,17-30
875,1,1,1,9500,1,1,138.0,1,38,38,9,9,126.8,0,0,0,1,1,1,0,0,7,9,7,14.24444444,0,0,8,12,8,12.23333333,0,15.5,2.8,-4.06,Graduate,17-30
876,1,17,1,9070,1,1,119.0,1,38,19,9,9,115.2,0,0,0,1,1,1,0,0,6,8,4,11.5,0,0,6,7,5,11.0,0,15.5,2.8,-4.06,Dropout,17-30
877,1,39,2,9556,1,1,130.0,1,19,19,4,5,100.0,0,0,0,1,1,1,0,0,7,7,2,10.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,Dropout,17-30
878,1,1,2,9670,1,1,135.0,1,19,19,7,10,121.4,0,0,0,1,1,0,0,0,5,7,3,12.33333333,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,Graduate,17-30
879,1,44,1,9070,1,39,120.0,1,19,1,9,3,120.0,1,0,0,1,1,0,0,2,7,8,5,12.2,0,5,9,10,7,12.14285714,1,16.2,0.3,-0.92,Dropout,17-30
880,1,17,2,9070,1,1,126.0,1,38,38,9,8,129.9,1,0,0,1,1,1,0,0,6,6,6,13.66666667,0,0,6,7,5,13.2,0,12.4,0.5,1.79,Graduate,17-30
881,1,1,1,171,1,1,149.0,1,3,2,2,5,151.1,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,17-30
882,1,39,1,9003,1,1,110.0,1,19,37,9,6,120.0,0,0,1,0,1,0,0,0,6,15,1,11.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,31-40
883,1,39,1,9003,1,1,133.1,1,37,37,4,7,130.0,0,0,1,0,1,0,0,0,6,8,3,13.0,0,4,10,14,6,11.42857143,0,16.2,0.3,-0.92,Dropout,31-40
884,1,16,2,9500,1,1,127.0,1,2,38,4,9,119.0,1,0,0,1,0,1,0,0,8,12,7,12.6,0,0,8,12,7,12.6,0,10.8,1.4,1.74,Graduate,17-30
885,1,42,1,9773,1,6,120.0,1,34,34,0,0,122.0,1,0,0,1,0,0,0,8,10,11,10,12.2,0,5,10,12,9,12.33333333,0,7.6,2.6,0.32,Graduate,31-40
886,1,16,6,9773,1,1,136.0,1,38,14,0,0,129.7,1,0,0,1,0,0,0,0,6,6,6,13.16666667,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduate,17-30
887,1,43,2,9238,1,1,110.0,1,37,37,9,7,112.5,1,0,0,1,0,1,0,4,7,16,6,11.0,0,2,7,9,7,11.0,0,9.4,-0.8,-3.12,Graduate,51-60
888,1,1,1,9500,1,1,136.0,1,19,19,4,7,136.0,0,0,0,1,0,1,0,0,7,7,7,14.01428571,0,0,8,8,8,15.35,0,13.9,-0.3,0.79,Graduate,17-30
889,1,1,3,9773,1,1,145.0,1,38,38,9,5,133.1,0,0,0,1,0,1,0,0,6,9,4,13.0,0,0,6,13,4,11.25,0,10.8,1.4,1.74,Graduate,17-30
890,1,1,2,9773,1,1,159.0,1,1,19,9,9,151.3,1,0,0,1,0,0,0,0,6,6,6,14.0,0,0,6,6,6,14.66666667,0,10.8,1.4,1.74,Graduate,17-30
891,1,39,1,171,1,1,147.0,1,37,38,175,193,133.3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,31-40
892,1,43,1,9500,1,1,150.0,1,37,37,9,9,130.8,1,0,0,1,0,1,0,0,8,8,7,14.42857143,0,0,8,8,7,14.42857143,0,12.7,3.7,-1.7,Graduate,17-30
893,1,7,1,8014,0,3,140.0,1,37,12,9,4,140.0,0,0,0,0,0,0,0,0,5,9,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,17-30
894,1,42,1,9085,1,39,150.0,1,1,1,4,7,150.0,1,0,0,1,0,0,0,11,18,45,18,11.83333333,10,9,13,27,13,12.46153846,5,15.5,2.8,-4.06,Graduate,17-30
895,2,44,1,9991,0,39,130.0,1,1,37,4,9,130.0,0,0,0,0,0,0,0,0,5,12,3,11.33333333,0,0,5,10,1,13.0,0,15.5,2.8,-4.06,Dropout,17-30
896,1,17,1,9773,1,1,120.0,1,37,37,5,5,125.3,0,0,0,1,0,0,0,0,6,9,6,12.5,0,0,6,9,6,13.0,0,7.6,2.6,0.32,Graduate,17-30
897,1,43,1,9070,1,39,130.0,1,19,37,5,9,124.0,1,0,0,1,0,1,0,4,12,12,12,13.33333333,0,5,12,12,11,12.54545455,0,15.5,2.8,-4.06,Graduate,17-30
898,1,1,1,9254,1,1,112.0,1,38,19,9,5,113.8,1,0,0,1,0,0,0,0,6,10,6,10.83333333,0,0,6,10,4,11.0,0,7.6,2.6,0.32,Enrolled,17-30
899,1,17,1,9670,1,1,128.0,1,19,19,7,7,124.4,0,0,0,1,0,1,0,0,6,6,6,13.0,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,17-30
900,1,17,1,9147,1,1,114.0,1,19,19,9,7,107.7,0,0,0,1,0,0,0,0,5,7,2,10.0,0,0,5,11,2,14.0,0,10.8,1.4,1.74,Dropout,17-30
901,1,43,2,9238,1,1,118.0,1,38,38,5,5,110.0,0,0,0,1,0,1,0,0,6,8,6,11.42857143,0,0,6,11,5,11.2,0,10.8,1.4,1.74,Graduate,17-30
902,1,7,1,9500,1,3,130.0,1,37,38,7,7,130.0,1,0,0,1,0,0,0,0,8,8,8,12.8875,0,0,8,8,8,12.8875,0,9.4,-0.8,-3.12,Graduate,17-30
903,1,1,2,9500,1,1,145.0,1,37,1,9,4,138.8,1,0,0,1,0,1,0,0,7,7,6,12.95,0,0,7,7,6,12.95,0,7.6,2.6,0.32,Graduate,17-30
904,1,1,2,9147,1,1,121.0,1,19,19,9,9,126.3,1,0,0,1,0,0,0,0,5,12,1,10.0,2,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
905,1,1,3,9500,1,1,114.0,1,1,1,5,5,114.5,1,0,0,1,0,1,0,0,7,7,7,13.09428571,0,0,8,8,8,12.55,0,12.4,0.5,1.79,Graduate,17-30
906,1,1,4,9670,1,1,127.0,1,1,1,7,7,116.5,1,0,0,1,0,0,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,17-30
907,1,17,2,9238,1,1,145.0,1,19,38,7,6,128.6,1,0,0,1,0,1,0,0,6,12,5,11.71428571,0,0,6,11,6,11.0,0,12.7,3.7,-1.7,Graduate,17-30
908,1,17,5,9238,1,1,130.0,1,19,1,5,5,130.0,1,0,0,1,0,0,0,0,6,8,4,11.25,0,0,6,15,3,10.0,0,9.4,-0.8,-3.12,Enrolled,17-30
909,1,1,1,171,1,1,150.0,1,38,19,7,10,134.6,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,17-30
910,1,1,1,9853,1,1,145.0,1,37,37,9,5,146.8,0,0,0,1,0,0,0,0,6,6,6,13.16666667,0,0,6,6,6,13.33333333,0,7.6,2.6,0.32,Graduate,17-30
911,1,1,1,9085,1,1,128.0,1,19,1,5,4,135.7,1,0,0,1,0,0,0,0,5,7,4,12.75,0,0,5,5,5,13.4,0,10.8,1.4,1.74,Graduate,17-30
912,2,39,1,9991,0,1,140.0,1,37,37,9,9,120.0,0,0,0,0,0,0,0,0,5,6,5,10.6,0,0,5,9,2,11.0,0,12.7,3.7,-1.7,Dropout,31-40
913,4,39,1,8014,0,1,130.0,1,37,37,9,7,138.0,0,0,0,1,0,0,0,0,6,8,5,11.2,0,0,6,6,6,12.0,0,8.9,1.4,3.51,Graduate,41-50
914,1,39,1,9500,1,1,140.0,1,37,37,9,6,135.5,0,0,0,1,0,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,31-40
915,1,15,1,9773,1,1,120.0,26,19,19,4,5,120.0,1,0,0,1,0,0,1,0,6,6,6,13.0,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,Graduate,17-30
916,2,39,1,9991,0,1,147.0,1,34,34,90,90,111.7,1,0,0,1,0,0,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
917,2,39,1,8014,0,9,133.1,1,37,37,8,10,100.0,1,0,0,1,0,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,31-40
918,2,44,1,9003,1,39,160.0,1,37,38,9,4,160.0,0,0,0,1,0,0,0,0,6,8,6,14.16666667,0,0,6,9,6,15.0,0,15.5,2.8,-4.06,Graduate,41-50
919,6,39,1,8014,0,1,133.1,1,37,1,9,7,114.8,0,0,0,1,0,1,0,0,6,10,5,12.83333333,0,0,6,6,6,12.33333333,0,13.9,-0.3,0.79,Graduate,41-50
920,4,39,1,8014,0,19,140.0,1,37,37,9,3,131.0,0,0,0,1,0,1,0,0,6,11,4,11.75,0,0,6,9,5,10.4,0,10.8,1.4,1.74,Graduate,17-30
921,1,39,1,8014,0,1,133.1,1,37,37,9,9,97.0,0,0,0,1,0,1,0,0,6,8,6,10.83333333,0,0,6,7,6,11.5,0,10.8,1.4,1.74,Graduate,31-40
922,1,17,6,9238,1,1,131.0,1,1,3,4,2,131.7,1,0,0,1,0,0,0,0,6,8,4,11.75,0,0,6,8,4,12.25,0,9.4,-0.8,-3.12,Dropout,17-30
923,1,39,1,9500,1,19,133.1,1,37,37,9,6,120.0,0,0,0,0,0,1,0,0,7,14,3,11.5,0,0,7,9,2,10.5,0,16.2,0.3,-0.92,Dropout,31-40
924,4,39,1,9991,0,1,120.0,1,37,37,9,9,110.0,0,0,0,1,0,0,0,0,5,14,2,10.0,0,0,5,7,3,11.33333333,0,12.7,3.7,-1.7,Enrolled,31-40
925,1,39,1,9500,1,1,130.0,1,37,37,9,7,133.0,1,0,0,1,0,1,0,0,7,7,6,13.7,0,0,7,7,6,13.7,0,7.6,2.6,0.32,Graduate,17-30
926,1,7,1,9085,1,3,140.0,1,19,20,4,90,140.0,1,0,0,1,0,0,0,0,5,8,1,14.0,2,0,5,12,0,0.0,4,10.8,1.4,1.74,Dropout,31-40
927,2,39,1,8014,0,1,133.1,1,37,37,6,8,100.0,0,0,1,1,0,0,0,3,8,12,7,11.375,0,2,7,10,6,12.16666667,0,13.9,-0.3,0.79,Enrolled,31-40
928,1,39,1,9085,1,1,140.0,1,37,19,191,163,129.3,1,0,1,1,0,0,0,0,6,17,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Enrolled,17-30
929,1,1,1,9238,1,1,133.1,1,19,37,0,0,137.0,1,0,0,1,0,0,0,0,6,10,0,0.0,4,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
930,1,1,5,9147,1,1,125.0,1,37,38,7,7,122.2,1,0,0,1,0,0,0,0,5,9,1,11.0,0,0,5,9,2,12.5,0,7.6,2.6,0.32,Enrolled,17-30
931,1,1,1,9853,1,1,115.0,1,19,38,9,9,108.0,0,0,0,1,0,1,0,0,7,10,6,13.0,0,0,7,7,7,13.28571429,0,12.4,0.5,1.79,Graduate,17-30
932,2,7,1,9670,1,3,110.0,1,37,37,7,7,110.0,0,0,0,1,0,0,0,4,11,15,8,13.6,0,2,8,10,8,15.11111111,0,13.9,-0.3,0.79,Graduate,31-40
933,2,39,1,9147,1,1,140.0,1,37,37,9,9,127.7,1,0,0,1,0,0,0,0,5,8,3,11.0,0,0,5,9,2,11.5,0,7.6,2.6,0.32,Dropout,31-40
934,1,39,1,9500,1,1,100.0,1,3,1,2,5,121.3,1,0,0,1,0,0,0,0,8,11,7,11.70571429,0,0,8,11,7,11.70571429,0,10.8,1.4,1.74,Enrolled,31-40
935,1,1,3,171,1,1,145.0,1,1,1,3,3,140.1,1,0,0,1,0,0,0,6,12,12,12,13.25,0,4,11,14,11,14.33333333,0,8.9,1.4,3.51,Graduate,17-30
936,1,39,1,9500,1,19,133.1,1,38,38,9,9,114.8,0,0,0,1,0,0,0,0,7,15,1,10.75,0,0,7,10,1,10.0,0,13.9,-0.3,0.79,Dropout,17-30
937,1,44,1,9991,0,39,150.0,1,37,37,6,6,150.0,0,0,0,1,0,0,0,2,6,8,6,12.0,0,2,7,8,7,13.42857143,0,9.4,-0.8,-3.12,Enrolled,31-40
938,1,1,1,9773,1,1,145.0,1,19,38,4,10,131.7,1,0,0,1,0,0,0,0,6,7,6,12.66666667,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Enrolled,17-30
939,4,39,1,8014,0,19,133.1,1,37,37,90,7,110.0,0,0,0,0,0,0,0,0,6,8,5,11.4,0,0,6,9,3,11.0,0,9.4,-0.8,-3.12,Dropout,31-40
940,1,1,3,9773,1,1,110.0,1,19,19,5,5,105.5,1,0,0,1,0,0,0,0,6,6,6,13.0,0,0,6,8,5,12.4,0,12.4,0.5,1.79,Graduate,17-30
941,1,1,1,9238,1,1,128.0,1,37,19,9,4,127.3,1,0,0,1,0,1,0,0,6,8,6,14.0,0,0,6,8,6,12.28571429,0,16.2,0.3,-0.92,Graduate,17-30
942,2,39,1,9238,1,19,133.1,1,37,37,9,9,130.0,1,0,0,1,0,0,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,31-40
943,1,7,1,9085,1,3,130.0,1,1,19,9,10,130.0,0,0,0,1,0,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,31-40
944,1,16,1,9556,1,1,137.0,1,37,37,9,7,122.7,1,0,0,1,0,1,0,0,7,7,7,15.28571429,0,0,8,8,8,16.075,0,12.4,0.5,1.79,Graduate,17-30
945,1,17,2,9254,1,1,123.0,1,37,37,7,7,113.9,1,0,0,1,0,0,0,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,11.1,0.6,2.02,Graduate,17-30
946,1,1,1,9147,1,1,156.0,1,3,19,3,3,151.1,0,0,1,1,1,0,0,0,5,7,5,13.6,0,0,5,11,5,12.83333333,5,16.2,0.3,-0.92,Graduate,17-30
947,1,17,2,9773,1,1,133.1,1,3,5,0,2,125.8,1,0,0,0,1,1,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
948,2,43,1,9670,1,1,100.0,1,34,34,0,0,128.2,0,0,0,1,1,0,0,6,10,12,10,11.4,0,4,9,9,4,11.5,0,7.6,2.6,0.32,Graduate,31-40
949,1,39,1,9147,1,1,140.0,1,37,3,9,2,135.1,0,0,0,1,1,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,Dropout,>60
950,1,39,1,9991,0,1,130.0,1,37,37,9,9,120.2,1,0,0,1,1,0,0,0,5,7,5,11.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,Graduate,17-30
951,2,39,1,9991,0,1,133.1,1,37,37,9,9,132.8,0,0,1,0,1,0,0,0,5,9,0,0.0,0,0,5,11,0,0.0,0,12.4,0.5,1.79,Dropout,41-50
952,1,44,1,9003,1,39,140.0,1,1,19,4,8,140.0,0,0,0,1,1,0,0,0,6,7,6,13.57142857,0,0,6,6,6,12.66666667,0,12.4,0.5,1.79,Graduate,17-30
953,1,18,5,9500,1,1,137.0,1,19,1,1,10,129.3,0,0,0,1,0,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,17-30
954,1,42,1,9119,1,1,120.0,1,3,1,2,9,108.2,1,0,0,1,1,0,0,4,10,14,4,11.25,0,4,11,11,4,12.0,0,7.6,2.6,0.32,Dropout,17-30
955,1,17,4,9670,1,1,125.0,1,1,1,4,90,125.4,1,0,0,1,1,0,0,0,5,6,3,13.33333333,0,0,5,5,1,11.0,0,7.6,2.6,0.32,Dropout,17-30
956,1,17,1,9773,1,1,130.0,1,19,37,9,9,140.2,0,0,0,1,1,1,0,0,6,6,6,12.0,0,0,6,7,6,11.66666667,0,16.2,0.3,-0.92,Graduate,17-30
957,1,1,3,9773,1,1,115.0,1,38,1,9,4,116.1,1,0,0,1,1,0,0,0,6,6,6,12.5,0,0,6,7,5,13.0,0,12.4,0.5,1.79,Graduate,17-30
